SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
43-9081	Routine vs challenging	73.3	10810	Office and administrative support	35630	0	Proofreaders and Copy Markers	4	1
43-9081	Work setting	37.085714286	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9111	Body positioning	39.766666667	13510	Office and administrative support	42700	2	Statistical Assistants	4	1
43-9111	Communications	71.783333333	13510	Office and administrative support	42700	3	Statistical Assistants	4	1
43-9111	Competition and pace and scheduling	51.933333333	13510	Office and administrative support	42700	2	Statistical Assistants	4	1
43-9111	Conflictual contact	38.466666667	13510	Office and administrative support	42700	3	Statistical Assistants	4	1
43-9111	Criticality	63.2	13510	Office and administrative support	42700	3	Statistical Assistants	4	1
43-9111	Environmental conditions	32.05	13510	Office and administrative support	42700	2	Statistical Assistants	4	1
43-9111	Job hazards and work attire	23.8625	13510	Office and administrative support	42700	2	Statistical Assistants	4	1
43-9111	Job interactions and responsibility for others	62.6	13510	Office and administrative support	42700	3	Statistical Assistants	4	1
43-9111	Routine vs challenging	71.875	13510	Office and administrative support	42700	1	Statistical Assistants	4	1
43-9111	Work setting	39.071428571	13510	Office and administrative support	42700	3	Statistical Assistants	4	1
45-0000	Body positioning	54.474509804	454230	Farming, fisheries, and forestry	21760	1	Farming, fisheries, and forestry		2
45-0000	Communications	62.933333333	454230	Farming, fisheries, and forestry	21760	3	Farming, fisheries, and forestry		2
45-0000	Competition and pace and scheduling	58.592156863	454230	Farming, fisheries, and forestry	21760	1	Farming, fisheries, and forestry		2
45-0000	Conflictual contact	45.423529412	454230	Farming, fisheries, and forestry	21760	3	Farming, fisheries, and forestry		2
45-0000	Criticality	74.414705882	454230	Farming, fisheries, and forestry	21760	1	Farming, fisheries, and forestry		2
45-0000	Environmental conditions	60.452941176	454230	Farming, fisheries, and forestry	21760	0	Farming, fisheries, and forestry		2
45-0000	Job hazards and work attire	47.542647059	454230	Farming, fisheries, and forestry	21760	1	Farming, fisheries, and forestry		2
45-0000	Job interactions and responsibility for others	67.063529412	454230	Farming, fisheries, and forestry	21760	2	Farming, fisheries, and forestry		2
45-0000	Routine vs challenging	64.561764706	454230	Farming, fisheries, and forestry	21760	3	Farming, fisheries, and forestry		2
45-0000	Work setting	63.865546218	454230	Farming, fisheries, and forestry	21760	0	Farming, fisheries, and forestry		2
45-1011	Body positioning	50.111111111	19060	Farming, fisheries, and forestry	45340	2	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Communications	74.341666667	19060	Farming, fisheries, and forestry	45340	2	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Competition and pace and scheduling	59.816666667	19060	Farming, fisheries, and forestry	45340	1	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Conflictual contact	48.233333333	19060	Farming, fisheries, and forestry	45340	2	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Criticality	84.825	19060	Farming, fisheries, and forestry	45340	0	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Environmental conditions	60.741666667	19060	Farming, fisheries, and forestry	45340	0	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Job hazards and work attire	51.525	19060	Farming, fisheries, and forestry	45340	1	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Job interactions and responsibility for others	80.14	19060	Farming, fisheries, and forestry	45340	0	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Routine vs challenging	67.3625	19060	Farming, fisheries, and forestry	45340	2	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-1011	Work setting	69.135714286	19060	Farming, fisheries, and forestry	45340	0	First-Line Supervisors of Farming, Fishing, and Forestry Workers	3	1
45-2011	Body positioning	55.911111111	14670	Farming, fisheries, and forestry	43380	2	Agricultural Inspectors	2	1
45-2011	Communications	70	14670	Farming, fisheries, and forestry	43380	1	Agricultural Inspectors	2	1
45-2011	Competition and pace and scheduling	61.333333333	14670	Farming, fisheries, and forestry	43380	2	Agricultural Inspectors	2	1
45-2011	Conflictual contact	50.6	14670	Farming, fisheries, and forestry	43380	1	Agricultural Inspectors	2	1
45-2011	Criticality	76.95	14670	Farming, fisheries, and forestry	43380	1	Agricultural Inspectors	2	1
45-2011	Environmental conditions	59.233333333	14670	Farming, fisheries, and forestry	43380	1	Agricultural Inspectors	2	1
45-2011	Job hazards and work attire	43.9	14670	Farming, fisheries, and forestry	43380	2	Agricultural Inspectors	2	1
45-2011	Job interactions and responsibility for others	74.8	14670	Farming, fisheries, and forestry	43380	0	Agricultural Inspectors	2	1
45-2011	Routine vs challenging	74.3	14670	Farming, fisheries, and forestry	43380	0	Agricultural Inspectors	2	1
45-2011	Work setting	64.342857143	14670	Farming, fisheries, and forestry	43380	0	Agricultural Inspectors	2	1
45-2021	Body positioning	50.6	1030	Farming, fisheries, and forestry	39380	2	Animal Breeders	3	1
45-2021	Communications	72.433333333	1030	Farming, fisheries, and forestry	39380	2	Animal Breeders	3	1
45-2021	Competition and pace and scheduling	54.6	1030	Farming, fisheries, and forestry	39380	2	Animal Breeders	3	1
45-2021	Conflictual contact	42.666666667	1030	Farming, fisheries, and forestry	39380	3	Animal Breeders	3	1
45-2021	Criticality	77.4	1030	Farming, fisheries, and forestry	39380	1	Animal Breeders	3	1
45-2021	Environmental conditions	54.533333333	1030	Farming, fisheries, and forestry	39380	1	Animal Breeders	3	1
45-2021	Job hazards and work attire	42.575	1030	Farming, fisheries, and forestry	39380	2	Animal Breeders	3	1
45-2021	Job interactions and responsibility for others	65.48	1030	Farming, fisheries, and forestry	39380	2	Animal Breeders	3	1
45-2021	Routine vs challenging	63.05	1030	Farming, fisheries, and forestry	39380	3	Animal Breeders	3	1
45-2021	Work setting	72.571428571	1030	Farming, fisheries, and forestry	39380	0	Animal Breeders	3	1
45-2041	Body positioning	49.711111111	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Communications	44.966666667	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Competition and pace and scheduling	45.8	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Conflictual contact	39.466666667	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Criticality	43.4	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Environmental conditions	44.1	35290	Farming, fisheries, and forestry	21100	2	Graders and Sorters, Agricultural Products	1	1
45-2041	Job hazards and work attire	31.325	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Job interactions and responsibility for others	45.64	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Routine vs challenging	57.25	35290	Farming, fisheries, and forestry	21100	3	Graders and Sorters, Agricultural Products	1	1
45-2041	Work setting	48.114285714	35290	Farming, fisheries, and forestry	21100	2	Graders and Sorters, Agricultural Products	1	1
45-2091	Body positioning	55.444444444	27200	Farming, fisheries, and forestry	27840	2	Agricultural Equipment Operators	2	1
45-2091	Communications	60.766666667	27200	Farming, fisheries, and forestry	27840	2	Agricultural Equipment Operators	2	1
45-2091	Competition and pace and scheduling	57.933333333	27200	Farming, fisheries, and forestry	27840	2	Agricultural Equipment Operators	2	1
45-2091	Conflictual contact	42.4	27200	Farming, fisheries, and forestry	27840	2	Agricultural Equipment Operators	2	1
45-2091	Criticality	66.05	27200	Farming, fisheries, and forestry	27840	3	Agricultural Equipment Operators	2	1
45-2091	Environmental conditions	66.3	27200	Farming, fisheries, and forestry	27840	1	Agricultural Equipment Operators	2	1
45-2091	Job hazards and work attire	47.725	27200	Farming, fisheries, and forestry	27840	2	Agricultural Equipment Operators	2	1
45-2091	Job interactions and responsibility for others	62.64	27200	Farming, fisheries, and forestry	27840	2	Agricultural Equipment Operators	2	1
45-2091	Routine vs challenging	60.2	27200	Farming, fisheries, and forestry	27840	3	Agricultural Equipment Operators	2	1
45-2091	Work setting	75.885714286	27200	Farming, fisheries, and forestry	27840	0	Agricultural Equipment Operators	2	1
45-2092	Body positioning	57.544444444	272170	Farming, fisheries, and forestry	19770	2	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Communications	52.233333333	272170	Farming, fisheries, and forestry	19770	2	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Competition and pace and scheduling	62.466666667	272170	Farming, fisheries, and forestry	19770	1	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Conflictual contact	41.533333333	272170	Farming, fisheries, and forestry	19770	2	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Criticality	60.65	272170	Farming, fisheries, and forestry	19770	2	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Environmental conditions	58.8	272170	Farming, fisheries, and forestry	19770	1	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Job hazards and work attire	44.6125	272170	Farming, fisheries, and forestry	19770	1	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Job interactions and responsibility for others	61.92	272170	Farming, fisheries, and forestry	19770	2	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Routine vs challenging	61.825	272170	Farming, fisheries, and forestry	19770	2	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2092	Work setting	63.971428571	272170	Farming, fisheries, and forestry	19770	0	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	1	1
45-2093	Body positioning	56.755555556	33530	Farming, fisheries, and forestry	23750	2	Farmworkers, Farm, Ranch, and Aquacultural Animals	1	1
45-2093	Communications	64.3	33530	Farming, fisheries, and forestry	23750	1	Farmworkers, Farm, Ranch, and Aquacultural Animals	1	1
45-2093	Competition and pace and scheduling	58.4	33530	Farming, fisheries, and forestry	23750	1	Farmworkers, Farm, Ranch, and Aquacultural Animals	1	1
