SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
43-3041	Coordinating, developing, managing, and advising	34.877756112	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	Information and data processing	48.607203376	17650	Office and administrative support	25860	2	Gaming Cage Workers	2	1
43-3041	Information input	46.628027579	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	Performing complex and technical activities	33.170758637	17650	Office and administrative support	25860	2	Gaming Cage Workers	2	1
43-3041	Performing physical and manual work	36.491943179	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	Reasoning and decision making	40.338686275	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3051	Administering	40.69016824	166700	Office and administrative support	41000	0	Payroll and Timekeeping Clerks	2	1
43-3051	Communicating and interacting	46.681265605	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	Coordinating, developing, managing, and advising	40.020695995	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	Information and data processing	45.554413754	166700	Office and administrative support	41000	3	Payroll and Timekeeping Clerks	2	1
43-3051	Information input	39.161963129	166700	Office and administrative support	41000	3	Payroll and Timekeeping Clerks	2	1
43-3051	Performing complex and technical activities	30.830847996	166700	Office and administrative support	41000	3	Payroll and Timekeeping Clerks	2	1
43-3051	Performing physical and manual work	24.002561312	166700	Office and administrative support	41000	3	Payroll and Timekeeping Clerks	2	1
43-3051	Reasoning and decision making	53.955013726	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3061	Administering	44.730276964	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	Communicating and interacting	50.916973621	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	Coordinating, developing, managing, and advising	39.839287831	71470	Office and administrative support	40600	3	Procurement Clerks	3	1
43-3061	Information and data processing	54.860238726	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	Information input	50.440916218	71470	Office and administrative support	40600	3	Procurement Clerks	3	1
43-3061	Performing complex and technical activities	38.908163272	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	Performing physical and manual work	27.722350915	71470	Office and administrative support	40600	3	Procurement Clerks	3	1
43-3061	Reasoning and decision making	54.789711381	71470	Office and administrative support	40600	3	Procurement Clerks	3	1
43-3071	Administering	30.827657122	498460	Office and administrative support	26410	2	Tellers	2	1
43-3071	Communicating and interacting	53.392815316	498460	Office and administrative support	26410	1	Tellers	2	1
43-3071	Coordinating, developing, managing, and advising	38.852732033	498460	Office and administrative support	26410	2	Tellers	2	1
43-3071	Information and data processing	52.747076548	498460	Office and administrative support	26410	1	Tellers	2	1
43-3071	Information input	48.877374245	498460	Office and administrative support	26410	3	Tellers	2	1
43-3071	Performing complex and technical activities	32.79773731	498460	Office and administrative support	26410	2	Tellers	2	1
43-3071	Performing physical and manual work	34.092616347	498460	Office and administrative support	26410	3	Tellers	2	1
43-3071	Reasoning and decision making	46.312655331	498460	Office and administrative support	26410	2	Tellers	2	1
43-4011	Administering	27.121598394	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	Communicating and interacting	47.488941206	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	Coordinating, developing, managing, and advising	32.911853189	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	Information and data processing	55.922043754	57490	Office and administrative support	48180	2	Brokerage Clerks	3	1
43-4011	Information input	47.684717845	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	Performing complex and technical activities	23.668720954	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	Performing physical and manual work	12.895428634	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	Reasoning and decision making	46.205300925	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4021	Administering	22.275734474	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	Communicating and interacting	49.882024242	7320	Office and administrative support	35320	1	Correspondence Clerks	2	1
43-4021	Coordinating, developing, managing, and advising	32.786060326	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	Information and data processing	52.942172286	7320	Office and administrative support	35320	1	Correspondence Clerks	2	1
43-4021	Information input	36.571487875	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	Performing complex and technical activities	28.780303804	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	Performing physical and manual work	16.516996391	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	Reasoning and decision making	52.923238733	7320	Office and administrative support	35320	1	Correspondence Clerks	2	1
43-4031	Administering	41.555746636	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	Communicating and interacting	51.758685973	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	Coordinating, developing, managing, and advising	37.253014533	130190	Office and administrative support	35850	3	Court, Municipal, and License Clerks	2	1
43-4031	Information and data processing	54.209163838	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	Information input	48.434840801	130190	Office and administrative support	35850	3	Court, Municipal, and License Clerks	2	1
43-4031	Performing complex and technical activities	33.6965691	130190	Office and administrative support	35850	2	Court, Municipal, and License Clerks	2	1
43-4031	Performing physical and manual work	25.494645623	130190	Office and administrative support	35850	3	Court, Municipal, and License Clerks	2	1
43-4031	Reasoning and decision making	51.020629147	130190	Office and administrative support	35850	2	Court, Municipal, and License Clerks	2	1
43-4041	Administering	42.048997853	41880	Office and administrative support	35280	1	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Communicating and interacting	57.313088343	41880	Office and administrative support	35280	1	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Coordinating, developing, managing, and advising	44.156024973	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Information and data processing	56.053830649	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Information input	43.969483483	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Performing complex and technical activities	31.801279052	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Performing physical and manual work	11.740507156	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Reasoning and decision making	55.37567773	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4051	Administering	43.351427076	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	Communicating and interacting	64.632608501	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	Coordinating, developing, managing, and advising	50.24440413	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	Information and data processing	62.010706505	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	Information input	55.222953025	2595990	Office and administrative support	31720	2	Customer Service Representatives	3	1
43-4051	Performing complex and technical activities	38.54413815	2595990	Office and administrative support	31720	2	Customer Service Representatives	3	1
43-4051	Performing physical and manual work	27.683548113	2595990	Office and administrative support	31720	3	Customer Service Representatives	3	1
43-4051	Reasoning and decision making	60.073131883	2595990	Office and administrative support	31720	2	Customer Service Representatives	3	1
43-4061	Administering	42.473371344	130420	Office and administrative support	43170	1	Eligibility Interviewers, Government Programs	3	1
43-4061	Communicating and interacting	64.974877071	130420	Office and administrative support	43170	0	Eligibility Interviewers, Government Programs	3	1
43-4061	Coordinating, developing, managing, and advising	39.413183917	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	Information and data processing	59.711684029	130420	Office and administrative support	43170	1	Eligibility Interviewers, Government Programs	3	1
43-4061	Information input	46.734917783	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	Performing complex and technical activities	37.708204164	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	Performing physical and manual work	27.999074319	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	Reasoning and decision making	56.394962314	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4071	Administering	40.300841046	140560	Office and administrative support	27850	0	File Clerks	2	1
43-4071	Communicating and interacting	47.450847117	140560	Office and administrative support	27850	1	File Clerks	2	1
43-4071	Coordinating, developing, managing, and advising	37.420353007	140560	Office and administrative support	27850	3	File Clerks	2	1
43-4071	Information and data processing	52.5487139	140560	Office and administrative support	27850	1	File Clerks	2	1
